drugbank_id,name,enzy
DB04896,Milnacipran,P33261
DB04896,Milnacipran,P10635
DB04896,Milnacipran,P51589
DB04898,Ximelagatran,P11712
DB04905,Tesmilifene,P08684
DB04905,Tesmilifene,P10635
DB04905,Tesmilifene,P04798
DB04908,Flibanserin,P08684
DB04911,Oritavancin,P08684
DB04911,Oritavancin,P10635
DB04911,Oritavancin,P11712
DB04911,Oritavancin,P33261
DB04920,Clevidipine,P11712
DB04920,Clevidipine,P10635
DB04920,Clevidipine,P05181
DB04920,Clevidipine,P33261
DB04920,Clevidipine,P08684
DB04920,Clevidipine,P06276
DB04930,Permethrin,P20813
DB04934,Rifalazil,P08684
DB04938,Ospemifene,P08684
DB04938,Ospemifene,P11712
DB04938,Ospemifene,P33261
DB04938,Ospemifene,P20813
DB04938,Ospemifene,P10635
DB04946,Iloperidone,P08684
DB04946,Iloperidone,P20815
DB04946,Iloperidone,P24462
DB04946,Iloperidone,P05181
DB04946,Iloperidone,P10635
DB04948,Lofexidine,P10635
DB04948,Lofexidine,P05177
DB04948,Lofexidine,P33261
DB04951,Pirfenidone,P05177
DB04951,Pirfenidone,P11712
DB04951,Pirfenidone,P33261
DB04951,Pirfenidone,P10635
DB04951,Pirfenidone,P05181
DB04951,Pirfenidone,P08684
DB04953,Ezogabine,P22309
DB04953,Ezogabine,P35503
DB04953,Ezogabine,P22310
DB04953,Ezogabine,O60656
DB04953,Ezogabine,P11245
DB04957,Azimilide,P10635
DB04957,Azimilide,P04798
DB04957,Azimilide,P08684
DB04957,Azimilide,P20815
DB04961,Troxacitabine,P27707
DB04975,Banoxantrone,P04798
DB04975,Banoxantrone,P08684
DB04975,Banoxantrone,P20813
DB04977,Plitidepsin,P08684
DB04977,Plitidepsin,P11509
DB04977,Plitidepsin,P05181
DB04977,Plitidepsin,Q02928
DB05015,Belinostat,P22309
DB05015,Belinostat,P10632
DB05015,Belinostat,P11712
DB05015,Belinostat,P05177
DB05015,Belinostat,P08684
DB05016,Ataluren,O60656
DB05016,Ataluren,Q4U2R8
DB05016,Ataluren,Q8TCC7
DB05016,Ataluren,Q9NPD5
DB05029,Lancovutide,P47712
DB05039,Indacaterol,P08684
DB05039,Indacaterol,P22309
DB05057,Erdosteine,P00813
DB05087,Ganaxolone,P08684
DB05087,Ganaxolone,P20815
DB05087,Ganaxolone,P20813
DB05087,Ganaxolone,P33261
DB05087,Ganaxolone,P10635
DB05095,Cimicoxib,P35354
DB05109,Trabectedin,P23219
DB05109,Trabectedin,P08684
DB05109,Trabectedin,P11712
DB05109,Trabectedin,P10635
DB05109,Trabectedin,P05181
DB05109,Trabectedin,P33261
DB05115,NN344,P05177
DB05154,Pretomanid,P9WP15
DB05154,Pretomanid,P08684
DB05161,Elafin,P05164
DB05197,Sofalcone,P16152
DB05212,HE3286,P08684
DB05219,Crisaborole,P20813
DB05219,Crisaborole,P10632
DB05219,Crisaborole,P11712
DB05229,Beraprost,P10632
DB05239,Cobimetinib,P08684
DB05239,Cobimetinib,P16662
DB05239,Cobimetinib,P10635
DB05239,Cobimetinib,P20815
DB05246,Methsuximide,P33261
DB05258,Interferon alfa,P05177
DB05271,Rotigotine,P08684
DB05271,Rotigotine,P10635
DB05271,Rotigotine,P33261
DB05289,Tarenflurbil,P11712
DB05294,Vandetanib,Q01740
DB05294,Vandetanib,P31513
DB05294,Vandetanib,P08684
DB05316,Pimavanserin,P08684
DB05316,Pimavanserin,P20815
DB05316,Pimavanserin,P51589
DB05316,Pimavanserin,P10635
DB05351,Dexlansoprazole,P33261
DB05351,Dexlansoprazole,P08684
DB05381,Histamine,P50135
DB05382,Iodine,P07202
DB05386,Regramostim,P06276
DB05394,Corticorelin,P09172
DB05396,Albinterferon Alfa-2B,P05177
DB05467,Palovarotene,P08684
DB05467,Palovarotene,P10632
DB05467,Palovarotene,P33261
DB05467,Palovarotene,P20813
DB05482,SN-38,P08684
DB05488,Technetium Tc-99m ciprofloxacin,P05177
DB05521,Telaprevir,P08684
DB05541,Brivaracetam,P08684
DB05541,Brivaracetam,P33261
DB05541,Brivaracetam,P20813
DB05541,Brivaracetam,P11712
DB05667,Levoketoconazole,P08684
DB05667,Levoketoconazole,P20813
DB05667,Levoketoconazole,P10632
DB05667,Levoketoconazole,P05177
DB05667,Levoketoconazole,P20815
DB05667,Levoketoconazole,P22680
DB05667,Levoketoconazole,P11511
DB05667,Levoketoconazole,P08686
DB05676,Apremilast,P08684
DB05676,Apremilast,P11509
DB05676,Apremilast,P05177
DB05708,GTS-21,P05177
DB05708,GTS-21,P05181
DB05773,Trastuzumab emtansine,P08684
DB05773,Trastuzumab emtansine,P20815
DB05804,Prasterone sulfate,P11511
DB05804,Prasterone sulfate,P24462
DB05804,Prasterone sulfate,P35354
DB05812,Abiraterone,P08684
DB05812,Abiraterone,Q06520
DB05812,Abiraterone,P05177
DB05812,Abiraterone,P10635
DB05812,Abiraterone,P10632
DB05812,Abiraterone,P11712
DB05812,Abiraterone,P33261
DB05812,Abiraterone,P20815
DB05814,GPI-1485,P08684
DB05875,"Sar9, Met (O2)11-Substance P",P11511
DB05875,"Sar9, Met (O2)11-Substance P",P06276
DB05875,"Sar9, Met (O2)11-Substance P",P35354
DB05885,Seletracetam,P08684
DB05903,KOS-1584,P08684
DB05928,Dovitinib,P04798
DB05928,Dovitinib,P05177
DB05928,Dovitinib,P35503
DB05928,Dovitinib,P16662
DB05928,Dovitinib,P33261
DB05928,Dovitinib,P08684
DB05990,Obeticholic acid,P05177
DB06016,Cariprazine,P08684
DB06016,Cariprazine,P10635
DB06016,Cariprazine,P20815
DB06016,Cariprazine,P05177
DB06016,Cariprazine,P11712
DB06016,Cariprazine,P33261
DB06016,Cariprazine,P05181
DB06045,Trofinetide,P08684
DB06045,Trofinetide,O60656
DB06045,Trofinetide,P16662
DB06045,Trofinetide,P54855
DB06083,Tapinarof,P05177
DB06083,Tapinarof,P08684
DB06083,Tapinarof,P11712
DB06083,Tapinarof,P33261
DB06083,Tapinarof,P10635
DB06111,AB192,P05164
DB06119,Cenobamate,P16662
DB06119,Cenobamate,P06133
DB06119,Cenobamate,P05181
DB06119,Cenobamate,P11509
DB06119,Cenobamate,P20813
DB06119,Cenobamate,P33261
DB06119,Cenobamate,P08684
DB06119,Cenobamate,P20815
DB06119,Cenobamate,P10632
DB06137,Tirbanibulin,P08684
DB06137,Tirbanibulin,P10632
DB06137,Tirbanibulin,P05177
DB06137,Tirbanibulin,P20813
DB06137,Tirbanibulin,P11712
DB06137,Tirbanibulin,P33261
DB06137,Tirbanibulin,P10635
DB06144,Sertindole,P10635
DB06144,Sertindole,P08684
DB06147,Sulfathiazole,P11511
DB06148,Mianserin,P10635
DB06148,Mianserin,P05177
DB06148,Mianserin,P08684
DB06148,Mianserin,P20813
DB06148,Mianserin,P33261
DB06150,Sulfadimethoxine,P11712
DB06151,Acetylcysteine,Q03154
DB06152,Nylidrin,P21964
DB06152,Nylidrin,P08684
DB06153,Pizotifen,P36537
DB06154,Pentaerythritol tetranitrate,P71278
DB06154,Pentaerythritol tetranitrate,P33402
DB06154,Pentaerythritol tetranitrate,P29474
DB06154,Pentaerythritol tetranitrate,P05091
DB06155,Rimonabant,P08684
DB06160,Garenoxacin,P05177
DB06174,Noscapine,P11712
DB06174,Noscapine,P08684
DB06176,Romidepsin,P20815
DB06176,Romidepsin,P04798
DB06176,Romidepsin,P20813
DB06176,Romidepsin,P33261
DB06176,Romidepsin,P08684
DB06195,Seliciclib,P35354
DB06201,Rufinamide,P23141
DB06201,Rufinamide,P05181
DB06201,Rufinamide,P08684
DB06202,Lasofoxifene,P20815
DB06202,Lasofoxifene,P10635
DB06202,Lasofoxifene,P08684
DB06203,Alogliptin,P08684
DB06203,Alogliptin,P10635
DB06204,Tapentadol,P10635
DB06204,Tapentadol,Q06520
DB06204,Tapentadol,O60656
DB06204,Tapentadol,P11712
DB06204,Tapentadol,P33261
DB06204,Tapentadol,P16662
DB06207,Silodosin,P16662
DB06207,Silodosin,P14550
DB06207,Silodosin,P05091
DB06207,Silodosin,P08684
DB06209,Prasugrel,P06276
DB06209,Prasugrel,P08684
DB06209,Prasugrel,P20813
DB06209,Prasugrel,P11712
DB06209,Prasugrel,P33261
DB06209,Prasugrel,P10635
DB06209,Prasugrel,O00748
DB06210,Eltrombopag,P05177
DB06210,Eltrombopag,P22309
DB06210,Eltrombopag,P35503
DB06210,Eltrombopag,O60656
DB06210,Eltrombopag,P10632
DB06211,Doripenem,P16444
DB06212,Tolvaptan,P08684
DB06216,Asenapine,P22310
DB06216,Asenapine,P05177
DB06216,Asenapine,P10635
DB06216,Asenapine,P08684
DB06217,Vernakalant,P10635
DB06218,Lacosamide,P08684
DB06218,Lacosamide,P11712
DB06218,Lacosamide,P33261
DB06228,Rivaroxaban,P51589
DB06228,Rivaroxaban,P20815
DB06228,Rivaroxaban,P08684
DB06230,Nalmefene,P16662
DB06230,Nalmefene,P35503
DB06230,Nalmefene,Q9HAW9
DB06230,Nalmefene,P08684
DB06230,Nalmefene,P20815
DB06233,Ridaforolimus,P08684
DB06234,Maribavir,P08684
DB06234,Maribavir,P05177
DB06235,Vadimezan,P05177
DB06235,Vadimezan,O60656
DB06235,Vadimezan,P16662
DB06237,Avanafil,P08684
DB06237,Avanafil,P11712
DB06262,Droxidopa,P20711
DB06263,Amrubicin,P16435
DB06263,Amrubicin,Q08257
DB06263,Amrubicin,O75828
DB06263,Amrubicin,P16152
DB06264,Tolperisone,P05177
DB06267,Udenafil,P08684
DB06267,Udenafil,P20815
DB06268,Sitaxentan,P33261
DB06268,Sitaxentan,P11712
DB06268,Sitaxentan,P08684
DB06273,Tocilizumab,P08684
DB06281,Torcetrapib,P19099
DB06282,Levocetirizine,P08684
DB06287,Temsirolimus,P10635
DB06287,Temsirolimus,P08684
DB06287,Temsirolimus,P20815
DB06287,Temsirolimus,P24462
DB06290,Simeprevir,P05177
DB06290,Simeprevir,P08684
DB06292,Dapagliflozin,O60656
DB06292,Dapagliflozin,P04798
DB06292,Dapagliflozin,P05177
DB06292,Dapagliflozin,P11509
DB06292,Dapagliflozin,P11712
DB06292,Dapagliflozin,P10635
DB06292,Dapagliflozin,P08684
DB06292,Dapagliflozin,P06133
DB06292,Dapagliflozin,P16662
DB06318,AVE9633,P08684
DB06335,Saxagliptin,P08684
DB06335,Saxagliptin,P20815
DB06342,Coltuximab ravtansine,P08684
DB06370,Indisulam,P11712
DB06370,Indisulam,P08684
DB06370,Indisulam,P05181
DB06370,Indisulam,P10635
DB06374,Elacestrant,P08684
DB06374,Elacestrant,P11509
DB06374,Elacestrant,P11712
DB06401,Bazedoxifene,P22309
DB06401,Bazedoxifene,P22310
DB06401,Bazedoxifene,Q9HAW9
DB06401,Bazedoxifene,Q9HAW8
DB06403,Ambrisentan,P16662
DB06403,Ambrisentan,O60656
DB06403,Ambrisentan,P35503
DB06403,Ambrisentan,P08684
DB06403,Ambrisentan,P33261
DB06403,Ambrisentan,P20815
DB06410,Doxercalciferol,Q02318
DB06412,Oxymetholone,P21397
DB06412,Oxymetholone,P10635
DB06412,Oxymetholone,P18405
DB06412,Oxymetholone,P08684
DB06412,Oxymetholone,P20815
DB06412,Oxymetholone,P24462
DB06412,Oxymetholone,Q9HB55
DB06413,Armodafinil,P33261
DB06413,Armodafinil,P08684
DB06413,Armodafinil,P20815
DB06413,Armodafinil,P05177
DB06413,Armodafinil,P20813
DB06413,Armodafinil,P11712
DB06414,Etravirine,P08684
DB06414,Etravirine,P11712
DB06414,Etravirine,P33261
DB06419,Cethromycin,P08684
DB06419,Cethromycin,P20815
DB06423,Endostatin,P11511
DB06433,Tezacitabine,P19971
DB06436,Semaxanib,P35354
DB06442,Avasimibe,P08684
DB06442,Avasimibe,P11712
DB06442,Avasimibe,P05177
DB06442,Avasimibe,P33261
DB06446,Dotarizine,P08684
DB06458,Remacemide,P08684
DB06468,Cariporide,P05164
DB06469,Lestaurtinib,P08684
DB06470,Clomethiazole,P11509
DB06470,Clomethiazole,P20813
DB06470,Clomethiazole,P33261
DB06470,Clomethiazole,P08684
DB06478,Porfiromycin,P47989
DB06479,Propentofylline,P05177
DB06480,Prucalopride,P08684
DB06506,Repinotan,P10635
DB06510,Muraglitazar,P05177
DB06510,Muraglitazar,P35503
DB06510,Muraglitazar,P22309
DB06510,Muraglitazar,P10632
DB06512,Deramciclane,P10635
DB06587,Mitemcinal,P08684
DB06589,Pazopanib,P10635
DB06589,Pazopanib,P10632
DB06589,Pazopanib,P05177
DB06589,Pazopanib,P08684
DB06594,Agomelatine,P05177
DB06594,Agomelatine,P11712
DB06600,Nemonoxacin,P05177
DB06603,Panobinostat,P08684
DB06603,Panobinostat,P10635
DB06605,Apixaban,P08684
DB06605,Apixaban,P05177
DB06605,Apixaban,P10632
DB06605,Apixaban,P11712
DB06605,Apixaban,P33261
DB06605,Apixaban,P51589
DB06605,Apixaban,P20815
DB06608,Tafenoquine,P10635
DB06608,Tafenoquine,C6KT68
DB06616,Bosutinib,P08684
DB06616,Bosutinib,P10632
DB06626,Axitinib,P08684
DB06626,Axitinib,P20815
DB06626,Axitinib,P05177
DB06626,Axitinib,P33261
DB06626,Axitinib,P22309
DB06636,Isavuconazonium,P06276
DB06636,Isavuconazonium,P20813
DB06636,Isavuconazonium,P10635
DB06636,Isavuconazonium,P10632
DB06636,Isavuconazonium,P11712
DB06636,Isavuconazonium,P33261
DB06636,Isavuconazonium,P08684
DB06636,Isavuconazonium,P20815
DB06637,Dalfampridine,P05181
DB06652,Vicriviroc,P11712
DB06652,Vicriviroc,P08684
DB06652,Vicriviroc,P20815
DB06654,Safinamide,P21397
DB06654,Safinamide,P08684
DB06654,Safinamide,P04798
DB06654,Safinamide,P05177
DB06654,Safinamide,P10635
DB06654,Safinamide,P33261
DB06654,Safinamide,P20815
DB06655,Liraglutide,P27487
DB06655,Liraglutide,P08473
DB06663,Pasireotide,P08684
DB06669,Arverapamil,P10632
DB06669,Arverapamil,P08684
DB06669,Arverapamil,P10635
DB06670,Odanacatib,P08684
DB06670,Odanacatib,P10632
DB06678,Esmirtazapine,P10635
DB06684,Vilazodone,P08684
DB06684,Vilazodone,P10635
DB06684,Vilazodone,P33261
DB06685,Laquinimod,P08684
DB06691,Mepyramine,P10635
DB06692,Aprotinin,P06276
DB06693,Mevastatin,P23141
DB06695,Dabigatran etexilate,O00748
DB06695,Dabigatran etexilate,P23141
DB06695,Dabigatran etexilate,P54855
DB06695,Dabigatran etexilate,O60656
DB06695,Dabigatran etexilate,P16083
DB06695,Dabigatran etexilate,P16662
DB06697,Artemether,P08684
DB06697,Artemether,P20815
DB06697,Artemether,P20813
DB06697,Artemether,P11712
DB06697,Artemether,P33261
DB06700,Desvenlafaxine,P22309
DB06700,Desvenlafaxine,P35503
DB06700,Desvenlafaxine,P06133
DB06700,Desvenlafaxine,P54855
DB06700,Desvenlafaxine,O75795
DB06700,Desvenlafaxine,P08684
DB06700,Desvenlafaxine,P33261
DB06700,Desvenlafaxine,P10635
DB06701,Dexmethylphenidate,Q6LAP9
DB06701,Dexmethylphenidate,Q7SIA5
DB06702,Fesoterodine,P10635
DB06702,Fesoterodine,P08684
DB06708,Lumefantrine,P08684
DB06708,Lumefantrine,P10635
DB06710,Methyltestosterone,P20813
DB06710,Methyltestosterone,P08684
DB06710,Methyltestosterone,P11511
DB06712,Nilvadipine,P11509
DB06712,Nilvadipine,P33261
DB06712,Nilvadipine,P10632
DB06712,Nilvadipine,P05181
DB06712,Nilvadipine,P08684
DB06713,Norelgestromin,P08842
DB06713,Norelgestromin,P08684
DB06717,Fosaprepitant,P08684
DB06717,Fosaprepitant,P11712
DB06719,Buserelin,P11511
DB06725,Lornoxicam,P11712
DB06726,Bufuralol,P05177
DB06726,Bufuralol,P10635
DB06727,Sparteine,P10635
DB06728,Aniline,P05181
DB06729,Sulfaphenazole,P20813
DB06729,Sulfaphenazole,P10632
DB06729,Sulfaphenazole,P10635
DB06729,Sulfaphenazole,P11712
DB06730,Gestodene,P08684
DB06730,Gestodene,P33261
DB06730,Gestodene,P20815
DB06730,Gestodene,P24462
DB06731,Seproxetine,P11712
DB06731,Seproxetine,P33261
DB06731,Seproxetine,P08684
DB06731,Seproxetine,P20815
DB06731,Seproxetine,P24462
DB06732,beta-Naphthoflavone,P05177
DB06735,Enclomiphene,P10635
DB06736,Aceclofenac,P11712
DB06736,Aceclofenac,P23219
DB06737,Zaltoprofen,P11712
DB06737,Zaltoprofen,P16662
DB06737,Zaltoprofen,P23219
DB06738,Ketobemidone,P23219
DB06738,Ketobemidone,P11712
DB06738,Ketobemidone,P08684
DB06738,Ketobemidone,O60656
DB06738,Ketobemidone,P20813
DB06738,Ketobemidone,P33261
DB06738,Ketobemidone,P10632
DB06739,Seratrodast,P33261
DB06739,Seratrodast,P11712
DB06739,Seratrodast,P10632
DB06739,Seratrodast,P08684
DB06739,Seratrodast,P20813
DB06739,Seratrodast,O60656
DB06739,Seratrodast,P23219
DB06739,Seratrodast,P11509
DB06741,Gavestinel,P11712
DB06741,Gavestinel,P22309
DB06741,Gavestinel,P35503
DB06741,Gavestinel,O60656
DB06741,Gavestinel,P06133
DB06742,Ambroxol,P08684
DB06755,Beta carotene,Q9HAY6
DB06756,Betaine,Q93088
DB06756,Betaine,P06276
DB06756,Betaine,O43272
DB06757,Manganese,P21399
DB06762,Pinacidil,P08684
DB06769,Bendamustine,P05177
DB06770,Benzyl alcohol,P10632
DB06770,Benzyl alcohol,P04798
DB06770,Benzyl alcohol,P05091
DB06770,Benzyl alcohol,P05177
DB06770,Benzyl alcohol,P05181
DB06770,Benzyl alcohol,P10635
DB06771,Besifloxacin,P05177
DB06772,Cabazitaxel,P08684
DB06772,Cabazitaxel,P20815
DB06772,Cabazitaxel,P10632
DB06773,Human calcitonin,P54802
DB06773,Human calcitonin,P15144
DB06773,Human calcitonin,P36871
DB06774,Capsaicin,P08684
DB06774,Capsaicin,P35354
DB06774,Capsaicin,P05164
DB06774,Capsaicin,P05177
DB06774,Capsaicin,P05181
DB06774,Capsaicin,P21397
DB06774,Capsaicin,P09172
DB06774,Capsaicin,P15104
DB06774,Capsaicin,P06276
DB06777,Chenodeoxycholic acid,Q02318
DB06777,Chenodeoxycholic acid,P08684
DB06777,Chenodeoxycholic acid,P16662
DB06778,Cupric sulfate,P00439
DB06778,Cupric sulfate,P28300
DB06778,Cupric sulfate,P00395
DB06779,Dalteparin,Q9Y251
DB06780,Desoxycorticosterone acetate,P08684
DB06781,Difluprednate,P08684
DB06786,Halcinonide,P08684
DB06789,Hydroxyprogesterone caproate,P08684
DB06789,Hydroxyprogesterone caproate,P20815
DB06789,Hydroxyprogesterone caproate,P33261
DB06791,Lanreotide,P08684
DB06796,Mangafodipir,P04179
DB06803,Niclosamide,P11712
DB06803,Niclosamide,P05177
DB06804,Nonoxynol-9,P35354
DB06817,Raltegravir,P22309
DB06820,Sulconazole,P05177
DB06820,Sulconazole,P11712
DB06820,Sulconazole,P10635
DB06822,Tinzaparin,O75173
DB06823,Tiopronin,P05164
DB06824,Triethylenetetramine,P21673
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",P05177
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",P10635
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",P20813
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",P05181
DB07348,Brefeldin A,P08684
DB07565,Chloramphenicol succinate,P00484
DB07615,Tranilast,P08684
DB07615,Tranilast,P11712
DB07919,Harmine,P10635
DB07919,Harmine,P11712
DB07919,Harmine,P33261
DB07919,Harmine,P05177
DB08439,Parecoxib,P08684
DB08439,Parecoxib,P11712
DB08472,(R)-Fluoxetine,P11712
DB08472,(R)-Fluoxetine,P10635
DB08472,(R)-Fluoxetine,P33261
DB08472,(R)-Fluoxetine,P20815
DB08496,(R)-warfarin,P10632
DB08496,(R)-warfarin,P11712
DB08496,(R)-warfarin,P33260
DB08496,(R)-warfarin,P33261
DB08496,(R)-warfarin,P05177
DB08496,(R)-warfarin,P04798
DB08496,(R)-warfarin,P08684
DB08502,Capravirine,P10632
DB08502,Capravirine,P11712
DB08502,Capravirine,P33261
DB08502,Capravirine,P08684
DB08544,(S)-Fluoxetine,P33261
DB08544,(S)-Fluoxetine,P08684
DB08544,(S)-Fluoxetine,P11712
DB08544,(S)-Fluoxetine,P10635
DB08544,(S)-Fluoxetine,P20815
DB08794,Ethyl biscoumacetate,P15104
DB08794,Ethyl biscoumacetate,P08684
DB08798,Sulfamoxole,P11712
DB08804,Nandrolone decanoate,Q9NP56
DB08804,Nandrolone decanoate,P22310
DB08804,Nandrolone decanoate,P16662
DB08804,Nandrolone decanoate,P06133
DB08804,Nandrolone decanoate,P35503
DB08804,Nandrolone decanoate,P22309
DB08804,Nandrolone decanoate,Q9HAW8
DB08804,Nandrolone decanoate,P11511
DB08804,Nandrolone decanoate,P27338
DB08804,Nandrolone decanoate,P21397
DB08807,Bopindolol,P10635
DB08808,Bupranolol,P10635
DB08811,Tofisopam,P08684
DB08815,Lurasidone,P08684
DB08816,Ticagrelor,P08684
DB08816,Ticagrelor,P20815
DB08816,Ticagrelor,P20813
DB08816,Ticagrelor,P11712
DB08819,Tafluprost,P35354
DB08820,Ivacaftor,P08684
DB08820,Ivacaftor,P20815
DB08820,Ivacaftor,P11712
DB08822,Azilsartan medoxomil,P11712
DB08822,Azilsartan medoxomil,P10632
DB08822,Azilsartan medoxomil,P20813
DB08826,Deferiprone,P19224
DB08827,Lomitapide,P08684
DB08828,Vismodegib,P08684
DB08828,Vismodegib,P20815
DB08828,Vismodegib,P11712
DB08828,Vismodegib,P10632
DB08828,Vismodegib,P33261
DB08833,Taurochenodeoxycholic acid,P08684
DB08834,Tauroursodeoxycholic acid,P04800
DB08834,Tauroursodeoxycholic acid,P05183
DB08838,Agmatine,P08684
DB08840,N-methylnicotinamide,Q06278
DB08846,Ellagic acid,P04798
DB08846,Ellagic acid,P05181
DB08860,Pitavastatin,P35503
DB08860,Pitavastatin,P16662
DB08860,Pitavastatin,P22309
DB08860,Pitavastatin,P11712
DB08860,Pitavastatin,P10632
DB08860,Pitavastatin,P08684
DB08864,Rilpivirine,P08684
DB08864,Rilpivirine,P20815
DB08864,Rilpivirine,P22310
DB08864,Rilpivirine,P22309
DB08864,Rilpivirine,P33261
DB08864,Rilpivirine,P20813
DB08864,Rilpivirine,P10635
DB08864,Rilpivirine,P11712
DB08864,Rilpivirine,P10632
DB08864,Rilpivirine,P05181
DB08867,Ulipristal,P08684
DB08867,Ulipristal,P05177
DB08868,Fingolimod,Q9NYA1
DB08868,Fingolimod,P05181
DB08868,Fingolimod,P78329
DB08870,Brentuximab vedotin,P08684
DB08873,Boceprevir,P08684
DB08873,Boceprevir,P20815
DB08874,Fidaxomicin,P08684
DB08875,Cabozantinib,P08684
DB08875,Cabozantinib,P11712
DB08875,Cabozantinib,P10632
DB08877,Ruxolitinib,P08684
DB08877,Ruxolitinib,P11712
DB08878,Aminopterin,P00374
DB08880,Teriflunomide,P10632
DB08880,Teriflunomide,P05177
DB08881,Vemurafenib,P05177
DB08881,Vemurafenib,P10635
DB08881,Vemurafenib,P08684
DB08881,Vemurafenib,P11712
DB08881,Vemurafenib,P10632
DB08881,Vemurafenib,P20813
DB08882,Linagliptin,P08684
DB08883,Perampanel,P08684
DB08883,Perampanel,P20815
DB08883,Perampanel,P05177
DB08883,Perampanel,P20813
DB08893,Mirabegron,P08684
DB08893,Mirabegron,P10635
DB08893,Mirabegron,P16662
DB08893,Mirabegron,P35503
DB08893,Mirabegron,Q9HAW9
DB08893,Mirabegron,P06276
DB08895,Tofacitinib,P08684
DB08895,Tofacitinib,P33261
DB08896,Regorafenib,P08684
DB08896,Regorafenib,O60656
DB08896,Regorafenib,P10632
DB08896,Regorafenib,P11712
DB08896,Regorafenib,P20813
DB08896,Regorafenib,P22309
DB08896,Regorafenib,P33261
DB08897,Aclidinium,P06276
DB08899,Enzalutamide,P08684
DB08899,Enzalutamide,P10632
DB08899,Enzalutamide,P23141
DB08899,Enzalutamide,P11712
DB08899,Enzalutamide,P33261
DB08899,Enzalutamide,P20813
DB08899,Enzalutamide,P20815
DB08901,Ponatinib,P08684
DB08901,Ponatinib,P10632
DB08901,Ponatinib,P10635
DB08901,Ponatinib,P20815
DB08903,Bedaquiline,P08684
DB08904,Certolizumab pegol,P14550
DB08905,Formestane,P08684
DB08906,Fluticasone furoate,P08684
DB08906,Fluticasone furoate,P20815
DB08906,Fluticasone furoate,P24462
DB08906,Fluticasone furoate,P10632
DB08907,Canagliflozin,O60656
DB08907,Canagliflozin,P06133
DB08907,Canagliflozin,P08684
DB08909,Glycerol phenylbutyrate,P16233
DB08909,Glycerol phenylbutyrate,P08684
DB08909,Glycerol phenylbutyrate,P10635
DB08910,Pomalidomide,P05177
DB08910,Pomalidomide,P08684
DB08911,Trametinib,P10632
DB08911,Trametinib,P08684
DB08912,Dabrafenib,P08684
DB08912,Dabrafenib,P10632
DB08912,Dabrafenib,P20813
DB08912,Dabrafenib,P11712
DB08912,Dabrafenib,P33261
DB08912,Dabrafenib,P05177
DB08912,Dabrafenib,P22309
DB08918,Levomilnacipran,P08684
DB08918,Levomilnacipran,P10632
DB08918,Levomilnacipran,P33261
DB08918,Levomilnacipran,P10635
DB08918,Levomilnacipran,P51589
DB08921,(4R)-limonene,P11712
DB08921,(4R)-limonene,P33261
DB08921,(4R)-limonene,P08684
DB08922,Perospirone,P08684
DB08922,Perospirone,P10635
DB08922,Perospirone,P10632
DB08922,Perospirone,P04798
DB08931,Riociguat,P04798
DB08931,Riociguat,P08684
DB08931,Riociguat,P10632
DB08931,Riociguat,P51589
DB08932,Macitentan,P08684
DB08932,Macitentan,P10632
DB08932,Macitentan,P11712
DB08932,Macitentan,P33261
DB08933,Luliconazole,P08684
DB08933,Luliconazole,P33261
DB08934,Sofosbuvir,Q6LAP9
DB08934,Sofosbuvir,P10619
DB08934,Sofosbuvir,P49773
DB08934,Sofosbuvir,P30085
DB08934,Sofosbuvir,P15531
DB08949,Inositol nicotinate,P06576
DB08949,Inositol nicotinate,Q96PD7
DB08952,Indenolol,P10635
DB08953,Indalpine,P08684
DB08962,Glibornuride,P11712
DB08970,Fluprednidene,P08684
DB08970,Fluprednidene,P20815
DB08971,Fluocortolone,P08684
DB08971,Fluocortolone,P20815
DB08972,Flumequine,P05177
DB08980,Fendiline,P08684
DB08992,Eperisone,P08684
DB08995,Diosmin,P04798
DB08995,Diosmin,P11712
DB08995,Diosmin,P05181
DB08995,Diosmin,P08684
DB09013,Befunolol,P10635
DB09017,Brotizolam,P08684
DB09019,Bromhexine,Q9BYF1
DB09026,Aliskiren,P08684
DB09030,Vorapaxar,P08684
DB09030,Vorapaxar,P51589
DB09031,Miltefosine,Q13393
DB09034,Suvorexant,P08684
DB09034,Suvorexant,P33261
DB09036,Siltuximab,P08684
DB09038,Empagliflozin,P16662
DB09038,Empagliflozin,P35503
DB09038,Empagliflozin,Q9HAW9
DB09038,Empagliflozin,O60656
DB09039,Eliglustat,P10635
DB09039,Eliglustat,P08684
DB09039,Eliglustat,P33261
DB09042,Tedizolid phosphate,P21397
DB09042,Tedizolid phosphate,P27338
DB09048,Netupitant,Q9HB55
DB09048,Netupitant,P11712
DB09048,Netupitant,P10635
DB09048,Netupitant,P08684
DB09049,Naloxegol,P08684
DB09049,Naloxegol,P10635
DB09049,Naloxegol,P33261
DB09053,Ibrutinib,P08684
DB09053,Ibrutinib,P20815
DB09053,Ibrutinib,P10635
DB09054,Idelalisib,Q06278
DB09054,Idelalisib,P08684
DB09054,Idelalisib,P10632
DB09054,Idelalisib,P33261
DB09054,Idelalisib,P20813
